"name","detail_link","registration_id","address","business_status"
"WealthEngine","/online/DatabrokerInquire/DataBrokerInformation?businessID=430059","0430059","1270 Avenue of the Americas, Floor 11, New York, NY, NY, 10020, USA","Active"
"Wealth-X","/online/DatabrokerInquire/DataBrokerInformation?businessID=430064","0430064","1270 Avenue of the Americas, Floor 11, New York, NY, 10020, USA","Active"
"Relationship Science","/online/DatabrokerInquire/DataBrokerInformation?businessID=430071","0430071","1270 Avenue of the Americas, Floor 11, New York, NY, 10020, USA","Active"
"BoardEx","/online/DatabrokerInquire/DataBrokerInformation?businessID=430072","0430072","1270 Avenue of the Americas, Floor 11, New York, NY, 10020, USA","Active"
"Boardroom Insiders","/online/DatabrokerInquire/DataBrokerInformation?businessID=430073","0430073","1270 Avenue of the Americas, Floor 11, New York, NY, 10020, USA","Active"
"SalesIntel Research Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=430074","0430074","1100 N Glebe Rd Ste 1010, Arlington, VA, 22201, USA","Active"
"MSIM, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=430203","0430203","901 E. 6th Street,, Suite 500, Austin, TX, 78702, USA","Active"
"AtData, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=430406","0430406","770 Legacy Pl, Dedham, MA, 02026, USA","Active"
"Prospector Database, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=430599","0430599","1111B S Governors Ave, #6318, Dover, DE, 19904, USA","Active"
"Enigma Technologies, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=430841","0430841","245 Fifth Ave, 17F, New York, NY, 10016, USA","Active"
"Veeva Systems Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=431108","0431108","4280 Hacienda Drive, Pleasanton, CA, 94588, USA","Active"
"Collective Data Solutions, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=431467","0431467","301 Cedar St., Suite 301, Sandpoint, ID, 83864, USA","Active"
"Semcasting.com","/online/DatabrokerInquire/DataBrokerInformation?businessID=431498","0431498","41 High Street, North Andover, MA, 01845, USA","Active"
"AnalyticsIQ, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=431612","0431612","6 Concourse Pkwy, Suite 1750, Atlanta, GA, 30328, USA","Active"
"Ray CDP Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=431708","0431708","939 Hollywood Blvd, Deltona, FL, 32725, USA","Active"
"Complementics","/online/DatabrokerInquire/DataBrokerInformation?businessID=432858","0432858","1074 W Taylor St #371, Chicago, IL, 60607, USA","Active"
"Data Axle Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=433198","0433198","13155 Noel Rd, #1750, Dallas, TX, 75240, USA","Active"
"Path2Response LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=433300","0433300","390 Interlocken Crescent, Suite 350, Broomfield, CO, 80021, USA","Active"
"Outward Media, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=433324","0433324","9229 W Sunset Blvd, suite 410, West Hollywood, CA, 90069, USA","Active"
"Datasys Group, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=433348","0433348","750 Park of Commerce Drive, Suite 150, Boca Raton, FL, 33487, USA","Active"
"Casters Holdings LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=433497","0433497","433 W. Van Buren St., Ste 200, Chicago, IL, 60607, USA","Active"
"Gravy Analytics, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=433674","0433674","44679 Endicott Dr Suite 300, Ashburn, VA, 20147, USA","Active"
"Venntel","/online/DatabrokerInquire/DataBrokerInformation?businessID=433682","0433682","2201 Cooperative Way, Herndon, VA, 20171, USA","Active"
"Mobilewalla, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=433748","0433748","5170 Peachtree Road, BLD 100, STE 100, Chamblee, GA, 30341, USA","Active"
"Staircase, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=434090","0434090","2093 Philadelphia Pike, 2024, Claymont, DE, 19703, USA","Active"
"United One Resources, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=434186","0434186","280 N Sherman St, Wilkes Barre, PA, 18702 - 5316, USA","Active"
"Homeowners Marketing Services, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=434775","0434775","5000 Van Nuys Blvd, Suite 450, Sherman Oaks, CA, 91403, USA","Active"
"Machintel","/online/DatabrokerInquire/DataBrokerInformation?businessID=434782","0434782","4275 Executive Sq, Ste 200, La Jolla, CA, 92037, USA","Active"
"SafeRent Solutions, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=435041","0435041","4600 Regent Blvd Ste 150, Irving, TX, 75063, USA","Active"
"Diablo Media","/online/DatabrokerInquire/DataBrokerInformation?businessID=435263","0435263","3001 brighton blvd 769, denver, CO, 80216, USA","Active"
"Throtle, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=435303","0435303","141 West Front Street, Suite #312, Red Bank, NJ, 07701, USA","Active"
"Alliant Cooperative Data Solutions","/online/DatabrokerInquire/DataBrokerInformation?businessID=435308","0435308","301 Fields Ln, Brewster, NY, 10509, USA","Active"
"Polity","/online/DatabrokerInquire/DataBrokerInformation?businessID=435653","0435653","417 CATTELL ST, Suite 1, EASTON, PA, 18042, USA","Active"
"Crimson Hexagon, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=435715","0435715","200 Vesey Street, New York, NY, 10281, USA","Active"
"Falcon.io US, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=435716","0435716","200 Vesey Street, New York, VT, 10281, USA","Active"
"LeadPost, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=435877","0435877","555 Washington Ave, 310, St. Louis, MO, 63101, USA","Active"
"Nymblr, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=436805","0436805","651 North Broad Street, Ste 201, Middletown, DE, 19709, USA","Active"
"AIS Recovery Solutions, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=436944","0436944","5847 San Felipe, Suite 1200, Houston, TX, 77057, USA","Active"
"AIS Portfolio Services LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=436945","0436945","5847 San Felipe, Suite 1200, Houston, TX, 77057, USA","Active"
"AIS Infosource LP","/online/DatabrokerInquire/DataBrokerInformation?businessID=436946","0436946","5847 San Felipe, Suite 1200, Houston, TX, 77057, USA","Active"
"Frontline eSolutions, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=437224","0437224","475 Anton Blvd, Bldg D, Costa Mesa, CA, 92626, USA","Active"
"Rent Risk LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=437515","0437515","8350 W Main St B, Marshall, VA, 20115, USA","Active"
"PropertyRadar, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=437537","0437537","PO Box 837, Truckee, CA, 96160, USA","Active"
"Converge Direct, LLC.","/online/DatabrokerInquire/DataBrokerInformation?businessID=438202","0438202","25 W 39th St, 6th Floor, New York, NY, 10018, USA","Active"
"Revelio Labs, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=438547","0438547","43 W. 23rd St., 43 W. 23rd St., New York, NY, 10010, USA","Active"
"CRISIL Irevna US LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=438676","0438676","55 Water St, New York, NY, 10041, USA","Active"
"Nexxen Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=439062","0439062","100 Redwood Shores Pkwy 3rd floor, Redwood City, CA, 94065, USA","Active"
"HealthWise Data LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=439654","0439654","300 Colonial Center Pkwy, Suite 100, Roswell, GA, 30076 - 4892, USA","Active"
"M1 Data & Analytics, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=439666","0439666","1000 NW 65th St, Suite 200, Fort Lauderdale, FL, 33309, USA","Active"
"Datamentors LLC dba Porch Group Media","/online/DatabrokerInquire/DataBrokerInformation?businessID=439705","0439705","2319 OAK MYRTLE LN, UNIT 104, Wesley Chapel, FL, 33544, USA","Active"
"AccuData Integrated Marketing, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=439713","0439713","12901 McGregor Blvd., Suite 1A, Fort Myers, FL, 33919, USA","Active"
"ASL Marketing","/online/DatabrokerInquire/DataBrokerInformation?businessID=439718","0439718","500 Bi County Blvd., Suite 460, Farmingdale, NY, 11735, USA","Active"
"HomeData","/online/DatabrokerInquire/DataBrokerInformation?businessID=439720","0439720","7120 185TH Ave NE, Suite 150, Redmond, WA, 98052, USA","Active"
"Compact Information Systems, LLC d/b/a Deep Sync","/online/DatabrokerInquire/DataBrokerInformation?businessID=439721","0439721","7120 185TH AVE NE, Suite 150, Redmond, WA, 98052, USA","Active"
"Data Partners Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=439741","0439741","12857 Banyan Creek Dr, Fort Myers, FL, 33908, USA","Active"
"ACH, Address Clearing House","/online/DatabrokerInquire/DataBrokerInformation?businessID=439746","0439746","16192 Coastal Highway, Lewes, DE, 19958, USA","Active"
"TechTarget, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=439753","0439753","275 Grove Street, Newton, MA, 02466, USA","Active"
"Lender Feed LC","/online/DatabrokerInquire/DataBrokerInformation?businessID=439778","0439778","310 E 4500 S, STE 270, Murray, UT, 84101, USA","Active"
"eMerges.com","/online/DatabrokerInquire/DataBrokerInformation?businessID=439780","0439780","212 Prince George St., Ste. B, Annapolis, MD, 21401, USA","Active"
"Spokeo, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=439784","0439784","199 S. Los Robles Ave Ste 711, Pasadena, CA, 91101, USA","Active"
"Labels and Lists","/online/DatabrokerInquire/DataBrokerInformation?businessID=439867","0439867","18912 N CREEK PKWY BLDG A, STE 201, BOTHELL, WA, 98011, USA","Active"
"Buildertrend Solutions, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=439937","0439937","11818 I Street, Omaha, NE, 68137, USA","Active"
"Data Facts, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=439939","0439939","8000 Centerview Parkway, Suite 400, Cordova, TN, 38018, USA","Active"
"Nuwber Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=439940","0439940","700 N Fairfax street suit 614, Alexandria, VA, 22314, USA","Active"
"Giant Partners","/online/DatabrokerInquire/DataBrokerInformation?businessID=439949","0439949","1461 Lawrence Dr., Thousand Oaks, CA, 91320, USA","Active"
"Edvisors Network, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=439958","0439958","350 S. Rampart Blvd., Suite 200, Las Vegas, NV, 89145, USA","Active"
"Deep Root Analytics, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=439996","0439996","3100 Clarendon Boulevard, Suite 900, Arlington, VA, 22201, USA","Active"
"People Data Labs","/online/DatabrokerInquire/DataBrokerInformation?businessID=439997","0439997","156 5th Ave, suite 1200, New York, NY, 10010, USA","Active"
"Blackbaud, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=440012","0440012","65 Fairchild St., Charleston, SC, 29492, USA","Active"
"Advertise4Sales Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=440020","0440020","8172 Old Tramway Dr, Melbourne, FL, 32940, USA","Active"
"proxima platform","/online/DatabrokerInquire/DataBrokerInformation?businessID=440164","0440164","11 mountain view court, east stroudsburg, PA, 18301, USA","Active"
"Civis Analytics, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=440192","0440192","200 W. Monroe Street, Suite 2200, Chicago, IL, 60606, USA","Active"
"Cybba Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=440193","0440193","374 Congress Ste, Ste 500, Boston, MA, 02210, USA","Active"
"Simio Cloud, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=440205","0440205","10155 Westmoor Drive, Bldg. 3; Suite 165, Westminster, CO, 80021, USA","Active"
"Leidos Digital Solutions, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=440233","0440233","6909 Metro Park Drive, Alexandria, VA, 22310, USA","Active"
"Data Driven Safety, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=440277","0440277","9525 Birkdale Crossing Drive, Suite 300, Huntersville, NC, 28078, USA","Active"
"Anchor Computer","/online/DatabrokerInquire/DataBrokerInformation?businessID=440280","0440280","1300 Walt Whitman Rd Suite 103,, Melville, NY, 11747, USA","Active"
"Merkle Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=440301","0440301","7001 Columbia Gateway Drive, Columbia, MD, 21046, USA","Active"
"EAB Global, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=440318","0440318","2445 M ST NW, WASHINGTON, DC, 20037, USA","Active"
"Cappex.com, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=440324","0440324","2445 M ST NW, WASHINGTON, DC, 20037, USA","Active"
"LiveRamp Holdings, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=440367","0440367","225 Bush Street, 17th, San Francisco, CA, 94104, USA","Active"
"MarketOps","/online/DatabrokerInquire/DataBrokerInformation?businessID=440370","0440370","401 Ryland St, Suite 200-A, Reno, NV, 89502, USA","Active"
"FIRST ORION CORP","/online/DatabrokerInquire/DataBrokerInformation?businessID=440373","0440373","520 Main Street, Suite 400, North Little Rock, AR, 72114, USA","Active"
"Path2Response, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=440375","0440375","390 Interlocken Crescent, Suite 350, Broomfield, CO, 80021, USA","Active"
"J.D. Power","/online/DatabrokerInquire/DataBrokerInformation?businessID=440420","0440420","320 E. Big Beaver Road, Suite 500, Troy, MI, 48083, USA","Active"
"Salutary Data LLC.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441428","0441428","29 Locust Ave., Lexington, MA, 02421, USA","Active"
"Pipl, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441479","0441479","510 S Clearwater Loop, Suite 100, Post Falls, ID, 83854, USA","Active"
"Mobilewalla, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441492","0441492","2472 Jett Ferry Road, STE 400-214, Dunwoody, GA, 30338, USA","Active"
"IQVIA, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441588","0441588","2400 Ellis Rd., Durham, NC, 27703, USA","Active"
"UPS Capital Corporation","/online/DatabrokerInquire/DataBrokerInformation?businessID=441708","0441708","55 Glenlake Parkway, Atlanta, GA, 30328, USA","Active"
"Demandbase","/online/DatabrokerInquire/DataBrokerInformation?businessID=441726","0441726","680 Folsom, Suite 400, San Francisco, CA, 94107, USA","Active"
"AutoWeb, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441734","0441734","1820 Bonanza Street, Walnut Creek, CA, 94596, USA","Active"
"Riv Data Corp dba Carpe Data","/online/DatabrokerInquire/DataBrokerInformation?businessID=441772","0441772","735 State Street, Suite 600, Santa Barbara, CA, 93101, USA","Active"
"Buyerlink Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441775","0441775","1820 Bonanza Street, Walnut Creek, CA, 94596, USA","Active"
"GrayHair Software, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441783","0441783","1 SE Ocean Blvd, Stuart, FL, 34994, USA","Active"
"Ekata, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441792","0441792","1301 5th Avenue, Suite 1600, Seattle, WA, 98101, USA","Active"
"Speedeon Data LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441914","0441914","5875 Landerbrook Drive, Suite 130, Cleveland, OH, 44124, USA","Active"
"DatabaseUSA.com LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441920","0441920","11211 John Galt Blvd, Omaha, NE, 68137, USA","Active"
"VentiveIQ LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441921","0441921","103 carnegie center, suite 300, princeton, NJ, 08540, USA","Active"
"Keyword Connects LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441942","0441942","3601 Walnut Street, Suite 400, Denver, CO, 80205, USA","Active"
"33 Mile Radius LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441943","0441943","3601 Walnut Street, Suite 400, Denver, CO, 80205, USA","Active"
"Remodeling.com, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441944","0441944","3601 Walnut Street, Suite 400, Denver, CO, 80205, USA","Active"
"Best Pick Reports, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=441945","0441945","225 Ottley Drive, Suite 200, Atlanta, GA, 30324, USA","Active"
"Home Contractors Review, LLC dba Five Star Rated and Home Services Review","/online/DatabrokerInquire/DataBrokerInformation?businessID=441946","0441946","225 Ottley Drive, Suite 200, Atlanta, GA, 30324, USA","Active"
"Redi-Data Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=441988","0441988","107 Little Falls Rd, Fairfield, NJ, 07004, USA","Active"
"Aidentified, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442052","0442052","33 Bradford Street, Concord, MA, 01742, USA","Active"
"Fraiser LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442067","0442067","200 Spectrum Center Drive, Suite 300, Irvine, CA, 92618, USA","Active"
"Catalist LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442073","0442073","1310 L ST NW Ste 500, Washington, DC, 20005, USA","Active"
"Digital Media Solutions LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442099","0442099","4800 140th Ave N #101, Clearwater, FL, 33762, USA","Active"
"Wiland, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442127","0442127","7420 E. Dry Creek Parkway, Niwot, CO, 80503, USA","Active"
"ISO Claims Services, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442139","0442139","1574 Crescent Pointe, College Station, TX, 77845, USA","Active"
"Experian Employer Services, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442140","0442140","475 Anton Blvd, Compliance, Costa Mesa, CA, 92626, USA","Active"
"Insurance Services Office, Inc. (“ISO”)","/online/DatabrokerInquire/DataBrokerInformation?businessID=442141","0442141","545 Washington Blvd., Jersey City, NJ, 07310, USA","Active"
"Quality Planning Corporation","/online/DatabrokerInquire/DataBrokerInformation?businessID=442142","0442142","388 Market Street, # 750, San Francisco, CA, 94111, USA","Active"
"Definitive Healthcare LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442144","0442144","492 Old Connecticut Path, Framingham, Boston, MA, 01701, USA","Active"
"Crimson Hexagon","/online/DatabrokerInquire/DataBrokerInformation?businessID=442153","0442153","200 Vesey Street, New York, VT, 10281, USA","Active"
"Seamless Contacts, Inc. d/b/a Seamless.AI","/online/DatabrokerInquire/DataBrokerInformation?businessID=442179","0442179","7652 Sawmill Road, Suite 341, Dublin, OH, 43016, USA","Active"
"CDK Global, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442198","0442198","1950 Hassell Road, Hoffman Estates, IL, 60169, USA","Active"
"Chex Systems, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=442209","0442209","347 Riverside Drive, Jacksonville, FL, 32202, USA","Active"
"Worldpay, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442234","0442234","8500 Governors Hill Dr, Symmes Twp, OH, 45249, USA","Active"
"AtData, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442235","0442235","770 Legacy Pl, Dedham, MA, 02026, USA","Active"
"Snovio Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=442236","0442236","65 Wickliffe Dr, Naples, FL, 34110, USA","Active"
"MSIM, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442237","0442237","901 E. 6th Street, Suite 500, Austin, TX, 78702, USA","Active"
"Media Resource Group, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442238","0442238","PO Box 335, Bedford hills, NY, 10507, USA","Active"
"Jigyasa Analytics LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442239","0442239","440 Millburn Avenue, Millburn, NJ, USA, Millburn, NJ, 07041, USA","Active"
"Tinuiti, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442245","0442245","1229 Chestnut Street Front 1, #404, Philadelphia, VT, 19107, USA","Active"
"L.S Mobile Apps Holdings Ltd","/online/DatabrokerInquire/DataBrokerInformation?businessID=442247","0442247","132 Derech Menachem Begin, Tel-Aviv, Israel, 6701101, ISR","Active"
"Cision US, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=442251","0442251","130 E Randolph St, Chicago, IL, 60601, USA","Active"
"Gravy Analytics, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442263","0442263","44679 Endicott Dr Suite 300, Ashburn, VA, 20147, USA","Active"
"CRISIL Irvena US LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442264","0442264","55 Water St., New York, NY, 10041, USA","Active"
"Unacast, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442268","0442268","44679 Endicott Dr Suite 300, Ashburn, VA, 20147, USA","Active"
"Connected Investors, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442302","0442302","30005 Ladyface Court, Suite 200, Agoura Hills, CA, 91301, USA","Active"
"PwC Product Sales LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442306","0442306","4040 W Boy Scout Blvd, Tampa, FL, 33607, USA","Active"
"Tapad, Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=442316","0442316","261 Madison Avenue, 4th Floor, New York, NY, 10016, USA","Active"
"eFunds","/online/DatabrokerInquire/DataBrokerInformation?businessID=442383","0442383","347 Riverside Drive, Jacksonville, FL, 32202, USA","Active"
"Lusha Systems, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442385","0442385","800 Boyston Street, Suite 14010, Boston, MA, 02199, USA","Active"
"Foursquare Labs, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442400","0442400","50 W 23rd Street, 8th Floor, New York, NY, 10010, USA","Active"
"Choreograph LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442404","0442404","175 Greenwich Street, New York, NY, 10007, USA","Active"
"Partners Credit and Verification Solutions","/online/DatabrokerInquire/DataBrokerInformation?businessID=442413","0442413","55 W. Monroe, Suite 1655, Chicago, IL, 60603, USA","Active"
"Taboola, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442426","0442426","16 Madison Square West, New York, NY, 10010, USA","Active"
"Valassis Communications, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442440","0442440","15955 La Cantera Parkway, San Antonio, TX, 78256, USA","Active"
"Cuebiq Group, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442444","0442444","1460 Broadway, New York, NY, 10036, USA","Active"
"Veeva Systems Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442445","0442445","4280 Hacienda Drive, Pleasanton, CA, 94588, USA","Active"
"LexisNexis","/online/DatabrokerInquire/DataBrokerInformation?businessID=442447","0442447","1801 Varsity Drive, Raleigh, NC, 27606, USA","Active"
"DealerDirect LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442462","0442462","4 Parklane Blvd, Suite 140, Dearborn, MI, 48126, USA","Active"
"Digital Media Solutions","/online/DatabrokerInquire/DataBrokerInformation?businessID=442477","0442477","4800 140th Ave N, Ste 101, Clearwater, FL, 33762, USA","Active"
"Birchwood Credit Services Inc","/online/DatabrokerInquire/DataBrokerInformation?businessID=442479","0442479","PO BOX 7403, Fort Lauderdale, FL, 33338, USA","Active"
"Altair Data Resources, Icn.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442480","0442480","1749 Mallory Lane, Suite 201, Brentwood, TN, 37027, USA","Active"
"Intelius, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442481","0442481","501 W Broadway St., Suite 800, San Diego, CA, 92101, USA","Active"
"Compliance Data Center LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442484","0442484","1550 Peachtree Street, NW, Atlanta, GA, 30309, USA","Active"
"Knowledge Works Inc., d/b/a PayNet","/online/DatabrokerInquire/DataBrokerInformation?businessID=442489","0442489","1550 Peachtree Street, NW, Atlanta, GA, 30309, USA","Active"
"Ansonia Credit Data, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442491","0442491","1550 Peachtree Street, NW, Atlanta, GA, 30309, USA","Active"
"HD Information, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442492","0442492","1550 Peachtree Street, NW, Atlanta, GA, 30309, USA","Active"
"Innovative Enterprises LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442500","0442500","1550 Peachtree Street, NW, Atlanta, GA, 30309, USA","Active"
"Monevo, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442505","0442505","169 Saxony Rd., Suite 212, Encinitas, CA, 92024, USA","Active"
"Preferred Communications Data","/online/DatabrokerInquire/DataBrokerInformation?businessID=442512","0442512","PO BOX 340901, Austin, TX, 78734, USA","Active"
"TruthFinder, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442513","0442513","2534 State Street, Suite 473, San Diego, CA, 92101, USA","Active"
"Samba TV, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442515","0442515","118 King Street, Suite 110, San Francisco, CA, 94117, USA","Active"
"Accuity Asset Verification Services Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442517","0442517","1000 Alderman Drive, Alpharetta, GA, 30005, USA","Active"
"Infutor Data Solutions, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442541","0442541","18 W 140 Butterfield Rd., Suite 400, OAKBROOK TERRACE, IL, 60181, USA","Active"
"Infutor Data Solutions, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442542","0442542","18 W 140 Butterfield Rd., Suite 400, OAKBROOK TERRACE, IL, 60181, USA","Active"
"Infutor Data Solutions, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442543","0442543","18 W 140 Butterfield Rd., Suite 400, OAKBROOK TERRACE, IL, 60181, USA","Active"
"Lead Intelligence, Inc. d/b/a Verisk Marketing Solutions","/online/DatabrokerInquire/DataBrokerInformation?businessID=442544","0442544","18 W 140 Butterfield rd., Suite 400, OAKBROOK TERRACE, IL, 60181, USA","Active"
"Infutor Data Solutions","/online/DatabrokerInquire/DataBrokerInformation?businessID=442545","0442545","18 W 140 Butterfield rd., Suite 400, OAKBROOK TERRACE, IL, 60181, USA","Active"
"Social Catfish, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442550","0442550","38770 Sky Canyon Dr, STE A, Murrieta, CA, 92563, USA","Active"
"Equation Consulting, LLC","/online/DatabrokerInquire/DataBrokerInformation?businessID=442672","0442672","7950 Legacy Drive, Ste 900, Plano, TX, 75024, USA","Active"
"Warmly, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442842","0442842","50 S Eudora St, Denver, CO, 80246, USA","Active"
"AdAdapted Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442843","0442843","206 East Huron Street, Suite #101, Ann Arbor, MI, 48104, USA","Active"
"CTAM LeadShare Corp.","/online/DatabrokerInquire/DataBrokerInformation?businessID=442890","0442890","120 Waterfront Street, Ste 200, Oxon Hill, MD, 20745, USA","Active"
"PlaceIQ, Inc.","/online/DatabrokerInquire/DataBrokerInformation?businessID=443113","0443113","Corporate headquarters, 1700 District Ave #300, Burlington, MA, 8900, USA","Active"
"Precisely Software Incorporated","/online/DatabrokerInquire/DataBrokerInformation?businessID=443175","0443175","Corporate headquarters, 1700 District Ave #300, Burlington, VT, 8900, USA","Active"
"Resonate","/online/DatabrokerInquire/DataBrokerInformation?businessID=443269","0443269","11700 Plaza America Dr, Suite 1000, Reston, VA, 20190, USA","Active"
